mdb_id,gnd,qid,full_name,multi_role
11001751,1121617999,Q2166906,Rosemarie Priebus,False
11001750,1175260266,Q1947851,Moritz-Ernst Priebe,False
11001749,124472699,Q90815,Victor-Emanuel Preusker,False
11001748,,Q114080,Carl Prennel,False
11001747,124014402,Q1713553,Ludwig Preller,False
11001746,1030344094,Q1149815,Ludwig Preiß,False
11001745,1064645410,Q1604013,Helmut Prassler,False
11001744,1127959379,Q1599927,Heinz-Jürgen Prangenberg,False
11001743,18949185X,Q1527424,Gisela Praetorius,False
11001742,128254785,Q822650,Bernardus Povel,False
11001741,,Q1490533,Gabriele Potthast,False
11001740,189546263,Q104422,Joachim Poß,False
11001739,109833848,Q121730,Konrad Porzner,False
11001738,,Q1705479,Josef Porten,False
11001737,119080079,Q2562287,Werner Porsch,False
11001736,133908860,Q1510739,Gerd Poppe,False
11001735,,Q1729956,Karl-Heinz Popp,False
11001734,1026943019,Q2545808,Walter Polkehn,False
11001733,1120200253,Q1564751,Heinrich Pohlmeier,False
11001732,1121592295,Q1279274,Eberhard Pohlmann,False
11001731,,Q1612371,Hermann Pohler,False
11001730,,Q1577791,Hans-Jürgen Pohlenz,False
11001729,124953921,Q1728021,Wolfgang Pohle,False
11001728,116260750,Q1793968,Kurt Pohle,False
11001727,,Q1379423,Eva Pohl,False
11001726,112564046,Q61811,Ronald Pofalla,False
11001725,1112192492,Q1358880,Ernst Josef Pöppl,False
11001724,125907281,Q124116,Arnold Poepke,False
11001723,1026912873,Q1124764,Heinz Pöhler,False
11001722,114200971,Q57682,Matthias Platzeck,False
11001721,1149932201,Q1289563,Eduard Platner,False
11001720,130046027,Q1296885,Elisabeth Pitz-Savelsberg,False
11001719,170852652,Q126041,Winfried Pinger,False
11001718,,Q1040086,Carl Pietscher,False
11001717,1026867932,Q1827949,Liselotte Pieser,False
11001716,107392836,Q1332813,Elmar Pieroth,False
11001715,122456831,Q1281834,Eckhart Pick,False
11001714,1026830613,Q2545777,Walter Picard,False
11001713,1147225931,Q1662916,Ingeborg Philipp,False
11001712,1079851224,Q1512282,Gerhard Philipp,False
11001711,102685010X,Q1301457,Albert Pfuhl,False
11001710,119387174,Q90455,Friedbert Pflüger,False
11001709,116167971,Q1169877,Karl Georg Pfleiderer,False
11001708,103511190X,Q1549299,Walter Pflaumbaum,False
11001707,118791729,Q82964,Robert Pferdmenges,False
11001706,107883155,Q1316778,Gero Pfennig,False
11001705,1116818841,Q1448535,Franz Pfender,False
11001704,1094544140,Q534544,Angelika Pfeiffer,False
11001703,1012383377,Q592668,Anton Pfeifer,False
11001702,1120591015,Q1512231,Gerhard O. Pfeffermann,False
11001701,123473845,Q1904719,Martin Pfaff,False
11001700,1276237227,Q1564054,Ulrich Petzold,False
11001699,1012387801,Q1643314,Peter Petersen,False
11001698,,Q1603987,Helmut Petersen,False
11001697,1084482673,Q2545769,Walter Peters,False
11001696,1113938331,Q1827775,Lisa Peters,False
11001695,1035114798,Q1505602,Georg Peters,False
11001694,18954449X,Q1719456,Luise Peter,False
11001693,1026801214,Q1629785,Horst Peter,False
11001692,1101397845,Q102698,Helwin Peter,False
11001691,,Q1578361,Hans-Wilhelm Pesch,False
11001690,1018378138,Q1359739,Ernst Pernoll,False
11001689,189551615,Q1600734,Heinz Pensky,False
11001688,105968579,Q2576882,Willfried Penner,False
11001687,1030300828,Q1403028,Georg Pelster,False
11001686,1120498732,Q2577401,Willi Peiter,False
11001685,135818613,Q2077492,Peter Paziorek,False
11001684,1160963150,Q99277,Alfons Pawelczyk,False
11001683,1051171091,Q1560888,Günter Pauli,False
11001682,130354260,Q1228875,Hugo Paul,False
11001681,119494329,Q1359705,Ernst Paul,False
11001680,1276236344,Q2804841,Uwe Patzig,False
11001679,1211367193,Q2077442,Peter Paterna,False
11001678,1100197540,Q2574416,Wilhelm Paschek,False
11001677,,Q43832,Sepp Parzinger,False
11001676,137985096,Q1201330,Detlef Parr,False
11001675,,Q1896225,Maria Pannhoff,False
11001674,1105580091,Q2040107,Otto Pannenbecker,False
11001673,,Q1793943,Kurt Palis,False
11001672,1060153440,Q1695747,Johann Paintner,False
11001671,1090807961,Q1512307,Gerhard Päselt,False
11001670,173489125,Q77534,Doris Pack,False
11001669,,Q1527190,Gisbert Paar,False
11001668,,Q1997081,Norbert Otto,False
11001667,1026707536,Q1433266,Helga Otto,False
11001666,1036426750,Q1577440,Hans-Joachim Otto,False
11001665,123205859,Q1304500,Franz Ott,False
11001664,1121407595,Q592320,Anton Ott,False
11001663,120265923,Q71364,Eduard Oswald,False
11001662,119149362,Q1083733,Christine Ostrowski,False
11001661,106900765,Q2570667,Wilderich Freiherr Ostman von der Leye,False
11001660,107960281X,Q363517,Adolf Ostertag,False
11001659,170426718,Q1457243,Friedhelm Ost,False
11001658,171529634,Q1744749,Klaus-Dieter Osswald,False
11001657,141654937,Q72667,Rainer Solka,False
11001656,1121547109,Q1330170,Elisabeth Orth,False
11001655,117148288,Q1289488,Eduard Orth,False
11001654,1017794545,Q1512246,Gerhard Orgaß,False
11001653,1120420237,Q1399578,Rudolf Opitz,False
11001652,1120310520,Q1889757,Manfred Opel,False
11001651,134030583,Q1448434,Franz Op den Orth,False
11001650,1035109875,Q1368686,Jan Oostergetelo,False
11001649,1029964106,Q1643532,Alfred Onnen,False
11001648,,Q1331852,Ellen Olms,False
11001647,1120310393,Q2645612,Alfred Ollesch,False
11001646,118589857,Q62185,Erich Ollenhauer,False
11001645,106212184,Q2163694,Rolf Olderog,False
11001644,1032373601,Q1904677,Martin Oldenstädt,False
11001643,1026660513,Q1467708,Fritz Ohlig,False
11001642,1276215126,Q2574383,Wilhelm Ohlemeyer,False
11001641,1012383202,Q95845,Rainer Offergeld,False
11001640,1026658667,Q1298967,Richard Oetzel,False
11001639,133696294,Q1372521,Eugen Fürst zu Oettingen-Wallerstein,False
11001638,172915155,Q1612284,Hermann Oetting,False
11001637,140914331,Q101757,Jutta Oesterle-Schwerin,False
11001636,,Q1326588,Josef Oesterle,False
11001635,1026657997,Q1560867,Günter Oesinghaus,False
11001634,125498837,Q1349613,Fritz Oellers,False
11001633,1132218624,Q2582092,Willy Odenthal,False
11001632,1026635942,Q1245285,Doris Odendahl,False
11001631,118735829,Q64467,Theodor Oberländer,False
11001630,138267472,Q1604788,Hermann Nuding,False
11001629,1026519799,Q2574362,Wilhelm Nowack,False
11001628,,Q1690197,Joachim Hubertus Nowack,False
11001627,130077704,Q1461321,Friedrich Nowack,False
11001626,1012708446,Q1683767,Norbert Nothhelfer,False
11001625,1026519497,Q1354986,Erke Noth,False
11001624,1035100371,Q1445835,Franz-Josef Nordlohne,False
11001623,125915527,Q1561260,Günter von Nordenskjöld,False
11001622,1105227367,Q1433009,Günther Friedrich Nolting,False
11001621,119452472,Q70077,Claudia Crawford,False
11001620,118892363,Q1354047,Erik Nölting,False
11001619,12854404X,Q104329,Wilhelm Nölling,False
11001618,121902560,Q2158484,Robert Philipp Nöll von der Nahmer,False
11001617,1143258800,Q2574368,Wilhelm Nöbel,False
11001616,1026508347,Q1488352,Johannes Nitsch,False
11001615,1276236301,Q1441293,Uwe-Jens Nissen,False
11001614,124729592,Q107160,Wilhelm Niklas,False
11001613,1016999127,Q1896199,Maria Niggemeyer,False
11001612,,Q1594559,Heike Niggemeyer,False
11001611,1026503779,Q1629777,Horst Niggemeier,False
11001610,1026440858,Q2163677,Rolf Niese,False
11001609,107882736,Q1285104,Edith Niehuis,False
11001608,1060153106,Q1870123,Lorenz Niegel,False
11001607,1030351260,Q95849,Alois Niederalt,False
11001606,,Q1314007,Erhard Niedenthal,False
11001605,,Q1598389,Heinrich Niebes,False
11001604,124729630,Q2040070,Otto Niebergall,False
11001603,1035101661,Q2574339,Wilhelm Nieberg,False
11001602,1219428884,Q1084318,Christof Nickl,False
11001601,120337746,Q1078147,Christa Nickels,False
11001600,1026397294,Q1575728,Hanna Neumeister,False
11001599,116983663,Q454690,Fritz Neumayer,False
11001598,1131256786,Q1578219,Volker Neumann,False
11001597,1120412811,Q2061472,Paul Neumann,False
11001596,1121616240,Q1512223,Gerhard Neumann,False
11001595,133895769,Q1448392,Franz Neumann,False
11001594,139356738,Q1352958,Erich Peter Neumann,False
11001593,129792284,Q78341,Bernd Neumann,False
11001592,1145484441,Q1081226,Christian Neuling,False
11001591,1026397189,Q1461277,Friedrich Neuhausen,False
11001590,1012583198,Q1510831,Alfred Hubertus Neuhaus,False
11001589,1012778681,Q763204,August Neuburger,False
11001588,1031598847,Q1793906,Kurt Neubauer,False
11001587,124730973,Q1412785,Peter Nellen,False
11001586,1125579005,Q1341943,Engelbert Nelle,False
11001585,115359854X,Q2638525,Albert Nehm,False
11001584,1119897742,Q1505458,Georg Neemann,False
11001583,,Q1679256,Jakob Neber,False
11001582,118737996,Q77989,Karl-Heinz Narjes,False
11001581,1153525844,Q2645563,Alfred Nann,False
11001580,1026352436,Q2562132,Werner Nagel,False
11001579,1030347735,Q1470126,Wilhelm Naegel,False
11001578,119290332,Q110920,Frieda Nadig,False
11001577,112093012X,Q1379561,Karl-Heinz Mursch,False
11001576,1119643414,Q1819256,Leonhard Murr,False
11001575,1120448999,Q2033882,Oskar Munzinger,False
11001574,129344168,Q1457078,Friederike Mulert,False
11001573,10676098X,Q1581456,Hans Müthling,False
11001572,112092992X,Q2577355,Willi Müser,False
11001571,1119643724,Q1450428,Franzjosef Müser,False
11001570,122960866,Q58609,Franz Müntefering,False
11001569,118737678,Q1359569,Ernst Müller-Hermann,False
11001568,1026800706,Q363451,Adolf Müller-Emmert,False
11001567,1026798787,Q2582086,Willy Müller,False
11001566,1226238122,Q1542398,Willi Müller,False
11001565,1026797470,Q2173496,Rudolf Müller,False
11001564,,Q2173500,Rudolf Müller,False
11001563,1015521916,Q1490141,Richard Müller,False
11001562,132516195,Q109231,Oskar Müller,False
11001561,130002143,Q1928687,Michael Müller,False
11001560,119105888,Q1793896,Kurt Müller,False
11001559,,Q1732431,Karl Müller,False
11001558,1120590140,Q1400295,Karl Müller,False
11001557,133725308,Q737631,Karl Müller,False
11001556,,Q1714633,Jutta Müller,False
11001555,1119613647,Q1705338,Josef Müller,False
11001554,133159094,Q1254014,Johannes Müller,False
11001553,1021328006,Q1655901,Joachim Müller,False
11001552,122926242,Q1598369,Heinrich Müller,False
11001551,120502429,Q1109718,Heinrich Müller,False
11001550,1030506590,Q1578322,Hans-Werner Müller,False
11001549,1060152622,Q1581444,Hans Müller,False
11001548,131695029,Q1561675,Günther Müller,False
11001547,11858488X,Q69051,Gebhard Müller,False
11001546,1117001792,Q1332795,Elmar Müller,False
11001545,1119554217,Q1081202,Christian Müller,False
11001544,1026751977,Q2644429,Alfons Müller,False
11001543,129339032,Q1623388,Albrecht Müller,False
11001542,119410214,Q363453,Adolf Müller,False
11001541,1207844756,Q825657,Bernhard Mühlhan,False
11001540,138075522,Q215104,Hans Mühlenfeld,False
11001539,,Q1448348,Franz Mühlenberg,False
11001538,1119900255,Q1665611,Klaus Freiherr von Mühlen,False
11001537,1026788412,Q1594879,Willibald Mücke,False
11001536,117147249,Q1350050,Richard Muckermann,False
11001535,120487225,Q1715181,Siegmar Mosdorf,False
11001534,1012787060,Q1249466,Wendelin Morgenthaler,False
11001533,,Q999135,Marion Kober,False
11001532,,Q1876645,Luise Morgenstern,False
11001531,1035095483,Q1600666,Heinz Morgenstern,False
11001530,106713736,Q1793880,Kurt Moosdorf,False
11001529,12665736X,Q1560014,Karl Mommer,False
11001528,1276294743,Q2426153,Thomas Molnar,False
11001527,,Q1910155,Matthias Moll,False
11001526,120544504,Q1732393,Karl Moersch,False
11001525,125603193,Q2283616,Siegfried Moerchel,False
11001524,1111928991,Q562615,Anna Mönikes,False
11001523,,Q1596163,Heiner Möller,False
11001522,118583042,Q1448342,Franz Möller,False
11001521,118583026,Q76293,Alex Möller,False
11001520,11884282X,Q65521,Jürgen W. Möllemann,False
11001519,123843995,Q1604431,Helmuth Möhring,False
11001518,118906925,Q57241,Hans Modrow,False
11001517,118997122,Q1546655,Karl Mocker,False
11001516,17081646X,Q1782325,Peter Mitzscherling,False
11001515,,Q1457241,Friedhelm Missmahl,False
11001514,172959101,Q1522002,Hans-Jürgen Misselwitz,False
11001513,1035094452,Q714665,Artur Missbach,False
11001512,118582739,Q90837,Wolfgang Mischnick,False
11001511,1026672643,Q2077082,Peter Milz,False
11001510,1012382656,Q1732384,Karl Miltner,False
11001509,1104217902,Q591955,Anton Miller,False
11001508,,Q1745461,Klaus Mildner,False
11001507,119490005,Q2061301,Paul Mikat,False
11001506,1030579504,Q1614855,Herwart Miessner,False
11001505,129440337,Q97248,Friedrich Middelhauve,False
11001504,1026654629,Q1510052,Josef Mick,False
11001503,136792774,Q2574219,Wilhelm Michels,False
11001502,189549068,Q1918129,Meinolf Michels,False
11001501,1073909034,Q77766,Maria Michalk,False
11001500,118582003,Q75963,Franz Meyers,False
11001499,,Q1770156,Rudolf Meyer-Ronberg,False
11001498,1012716899,Q1338986,Emmy Meyer-Laule,False
11001497,1145773788,Q1369441,Reinhard Meyer zu Bentrup,False
11001496,189544481,Q2456142,Trudel Meyer,False
11001495,123276129X,Q1472171,Philipp Meyer,False
11001494,12281407X,Q1717479,Jürgen Meyer,False
11001493,129440442,Q1599967,Heinz-Werner Meyer,False
11001492,,Q1453729,Heinz Meyer,False
11001491,106637959,Q1331106,Ernst Wilhelm Meyer,False
11001490,1119612535,Q1352849,Erich Meyer,False
11001489,118581570,Q1874784,Ludwig Metzger,False
11001488,129333417,Q1561666,Günther Metzger,False
11001487,139647511,Q108522,Reinhard Metz,False
11001486,12441320X,Q2173431,Rudolf Metter,False
11001485,107203030,Q1467396,Hedda von Wedel,False
11001484,106628321,Q710631,Arthur Mertins,False
11001483,1012388646,Q1702883,Werner Mertes,False
11001482,11881947X,Q2650355,Alois Mertes,False
11001481,1014497655,Q1356603,Franz-Josef Mertens,False
11001480,1031764437,Q1581327,Hans Merten,False
11001479,102649575X,Q1308760,Rolf Merker,False
11001478,119545373,Q567,Angela Merkel,False
11001477,118581112,Q566322,Hans-Joachim von Merkatz,False
11001476,118869140,Q1364456,Walter Menzel,False
11001475,1120588510,Q1600645,Heinz Menzel,False
11001474,128465654,Q993552,Bruno Menzel,False
11001473,123987911,Q1569734,Otto Menth,False
11001472,1035093731,Q1467497,Friedrich Mensing,False
11001471,106614819,Q1700284,W. Alexander Menne,False
11001470,1119773687,Q1705274,Josef Menke,False
11001469,,Q2417998,Theodor Mengelkamp,False
11001468,,Q1513946,German Meneses Vogl,False
11001467,118580671,Q491610,Erich Mende,False
11001466,129315478,Q1110443,Linus Memmel,False
11001465,12996249X,Q2574164,Wilhelm Mellies,False
11001464,126602352,Q1732349,Karl Meitmann,False
11001463,1015207421,Q1449688,Franz Xaver Meitinger,False
11001462,1109555857,Q1472810,Siegfried Meister,False
11001460,,Q1581296,Hans Meis,False
11001459,1112345272,Q2173423,Rudolf Meinl,False
11001458,1120449294,Q2645474,Alfred Meininghaus,False
11001457,1232812005,Q1253679,Erich Meinike,False
11001456,1017446172,Q2163627,Rolf Meinecke,False
11001455,117003158,Q1910014,Matthias Joseph Mehs,False
11001454,1121594492,Q1252997,Ulrike Mehl,False
11001453,1012705110,Q1593382,Hedwig Meermann,False
11001452,1276211694,Q2590550,Wolfgang Meckelburg,False
11001451,112088503,Q64096,Markus Meckel,False
11001450,119054833,Q103657,Alfred Mechtersheimer,False
11001449,116964219,Q1505362,Georg Mayerhofer,False
11001448,137192231,Q1558623,Martin Mayer,False
11001447,116349402X,Q1635436,Hugo Mayer,False
11001446,1031764135,Q1359456,Ernst Mayer,False
11001445,1111599807,Q394563,Agnes Katharina Maxsein,False
11001444,1214913520,Q363351,Adolf Mauk,False
11001443,1026317886,Q1372751,Eugen Maucher,False
11001442,126700109,Q2033860,Oskar Matzner,False
11001441,,Q1593912,Heide Mattischeck,False
11001440,1026317681,Q1793852,Kurt Mattick,False
11001439,118800957,Q65556,Hans Matthöfer,False
11001438,1120930170,Q1714064,Kurt Matthes,False
11001437,1027095240,Q1600629,Heinz Matthes,False
11001436,129410349,Q1663356,Ingrid Matthäus-Maier,False
11001435,125411677,Q1223478,Dietmar Matterne,False
11001434,142859427,Q120220,Christoph Matschie,False
11001433,1026312841,Q2582057,Willy Massoth,False
11001432,1060151596,Q1453335,Ulrike Mascher,False
11001431,119219743,Q1770789,Werner Marx,False
11001430,12403330X,Q1448200,Franz Marx,False
11001429,138208581,Q1246241,Dorle Marx,False
11001428,11937577X,Q556817,Anke Riedel-Martiny,False
11001427,,Q1271474,Dörte Martini zum Berge,False
11001426,1026275237,Q827992,Berthold Martin,False
11001425,,Q1268731,Günter Marten,False
11001424,1032370696,Q1363227,Erwin Marschewski,False
11001423,1267822880,Q1889698,Manfred Marschall,False
11001422,1035072785,Q1351404,Werner Marquardt,False
11001421,1110821948,Q1094811,Claire Marienfeld-Czesla,False
11001420,117752878,Q1290325,Robert Margulies,False
11001419,106528351,Q96815,Georg Baron Manteuffel-Szoege,False
11001418,118577344,Q57211,Hasso von Manteuffel,False
11001417,,Q1997000,Norbert Mann,False
11001416,128958944,Q1359397,Ernst Majonica,False
11001415,119020556,Q57412,Lothar de Maizière,False
11001414,118730258,Q65587,Werner Maihofer,False
11001413,118576410,Q213976,Reinhold Maier,False
11001412,1026240379,Q1705191,Josef Maier,False
11001411,1012787044,Q1461000,Friedrich Maier,False
11001410,1276215339,Q2574057,Wilhelm Maibaum,False
11001409,102623848X,Q112592,Erhard Mahne,False
11001408,1026237378,Q1223933,Dietrich Mahlo,False
11001407,1026236479,Q1666900,Theo Magin,False
11001406,,Q1284158,Heinrich Maerkl,False
11001405,121074080,Q2501767,Ursula Männle,False
11001404,1120930324,Q1508135,Peter Männing,False
11001403,125746873,Q1782230,Konrad Mälzig,False
11001402,1113935286,Q1352796,Erich Maaß,False
11001401,,Q1222436,Dieter Maaß,False
11001400,1026320674,Q1157299,Dagmar Luuk,False
11001399,1026309913,Q110926,Egon Lutz,False
11001398,111835313,Q1928491,Michael Luther,False
11001397,119148269,Q2173351,Rudolf Luster,False
11001396,121171426,Q1598230,Heinrich Lummer,False
11001395,1030357137,Q1339804,Wilhelm Adam Lulay,False
11001394,123550378,Q1512094,Gerhard Lütkens,False
11001393,,Q1729920,Karl-Heinz Lünenstraß,False
11001392,1035449129,Q99442,Uwe-Bernd Lühr,False
11001391,118729551,Q70950,Marie-Elisabeth Lüders,False
11001390,1026262054,Q2590500,Wolfgang Lüder,False
11001389,1098435869,Q807544,Barbara Lüdemann,False
11001388,118959352,Q1578523,Hans August Lücker,False
11001387,118729519,Q69098,Paul Lücke,True
11001386,1034941682,Q1697974,Johannes Lücke,False
11001385,118575015,Q2582,Heinrich Lübke,False
11001384,1014760097,Q363220,Adolf Ludwig,False
11001383,1026268036,Q2547317,Walther Ludewig,False
11001382,120748703,Q1889678,Manfred Luda,False
11001381,1292737824,Q101987,Christine Lucyga,False
11001380,118729330,Q1394855,Paul Luchtenberg,False
11001379,1046698249,Q2032290,Ortwin Lowack,False
11001378,171320697,Q1712805,Julius Louven,False
11001377,1276215584,Q2573990,Wilhelm Lotze,False
11001376,,Q2172082,Rudi Lotze,False
11001375,118574434,Q101543,Alfred Loritz,False
